Date,Day,Venue,Team,Opponent,Name,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,T_att,T_succ,Season,WDL,Team_score,Opp_score,Team_CS,Was_home,GW,Clean_name,FPL_name,FPL_team,FPL_opp_team,Name_original,FPL_pos,FPL_ast,Bonus,Bps,Player_CS,Creativity,Element,Fixture,Player_GC,Goals_scored,ICT_index,Influence,Kickoff_time,FPL_min,Own_goals,Penalties_missed,Penalties_saved,Saves,Selected,Threat,FPL_points,Transfers_balance,Transfers_in,Transfers_out,Value,FPL_GW,xP,FPL_xA,FPL_xGI,FPL_xG,FPL_xGC,Opp_rating,Team_rating,Min_points,clean_name,citizenship,main_position,is_ramadan,days_into_ramadan
2022-08-13,Sat,Away,Leicester City,Arsenal,Nampalys-Mendy,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,2,4,0.0,0.0,2,Nampalys-Mendy,Nampalys-Mendy,Leicester,Arsenal,Nampalys Mendy,MID,0.0,0.0,0.0,0.0,0.0,252.0,11.0,0.0,0.0,0.0,0.0,2022-08-13T14:00:00Z,0.0,0.0,0.0,0.0,0.0,58471.0,0.0,0.0,-2365.0,4533.0,6898.0,4.5,2.0,-0.5,0.0,0.0,0.0,0.0,1861.18920898,1776.40124512,False,Nampalys Mendy,Senegal  France,Midfield,False,0
2022-08-20,Sat,Home,Leicester City,Southampton,Nampalys-Mendy,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,1,2,0.0,1.0,3,Nampalys-Mendy,Nampalys-Mendy,Leicester,Southampton,Nampalys Mendy,MID,0.0,0.0,0.0,0.0,0.0,252.0,26.0,0.0,0.0,0.0,0.0,2022-08-20T14:00:00Z,0.0,0.0,0.0,0.0,0.0,56792.0,0.0,0.0,-5263.0,4485.0,9748.0,4.5,3.0,0.0,0.0,0.0,0.0,0.0,1667.20275879,1769.99645996,False,Nampalys Mendy,Senegal  France,Midfield,False,0
2022-08-27,Sat,Away,Leicester City,Chelsea,Nampalys-Mendy,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,1,2,0.0,0.0,4,Nampalys-Mendy,Nampalys-Mendy,Leicester,Chelsea,Nampalys Mendy,MID,0.0,0.0,0.0,0.0,0.0,252.0,35.0,0.0,0.0,0.0,0.0,2022-08-27T14:00:00Z,0.0,0.0,0.0,0.0,0.0,53511.0,0.0,0.0,-5939.0,3182.0,9121.0,4.4,4.0,-0.5,0.0,0.0,0.0,0.0,1882.22375488,1758.65563965,False,Nampalys Mendy,Senegal  France,Midfield,False,0
2022-09-04,Sun,Away,Leicester City,Brighton,Nampalys-Mendy,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,2,5,0.0,0.0,6,Nampalys-Mendy,Nampalys-Mendy,Leicester,Brighton,Nampalys Mendy,MID,0.0,0.0,0.0,0.0,0.0,252.0,53.0,0.0,0.0,0.0,0.0,2022-09-04T13:00:00Z,0.0,0.0,0.0,0.0,0.0,54952.0,0.0,0.0,-1744.0,3991.0,5735.0,4.4,6.0,0.0,0.0,0.0,0.0,0.0,1778.57275391,1746.61853027,False,Nampalys Mendy,Senegal  France,Midfield,False,0
2022-10-15,Sat,Home,Leicester City,Crystal Palace,Nampalys-Mendy,N,DM,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,95.5,0.0,16.0,0.0,0.0,0.0,2022-23,D,0,0,1.0,1.0,11,Nampalys-Mendy,Nampalys-Mendy,Leicester,Crystal Palace,Nampalys Mendy,MID,0.0,0.0,3.0,0.0,1.8,252.0,105.0,0.0,0.0,0.4,2.4,2022-10-15T11:30:00Z,25.0,0.0,0.0,0.0,0.0,52443.0,0.0,1.0,-5551.0,849.0,6400.0,4.3,11.0,0.2,0.0,0.0,0.0,0.0,1760.59423828,1731.70300293,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2022-10-20,Thu,Home,Leicester City,Leeds United,Nampalys-Mendy,N,"DM,CM",27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,1.0,2.0,0.0,0.0,0.0,2022-23,W,2,0,1.0,1.0,12,Nampalys-Mendy,Nampalys-Mendy,Leicester,Leeds,Nampalys Mendy,MID,0.0,0.0,3.0,0.0,0.2,252.0,117.0,0.0,0.0,0.1,0.4,2022-10-20T19:15:00Z,26.0,0.0,0.0,0.0,0.0,54064.0,0.0,1.0,-212.0,1737.0,1949.0,4.3,12.0,0.0,0.0,0.0,0.0,0.0,1704.6550293,1730.85473633,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2022-10-23,Sun,Away,Leicester City,Wolves,Nampalys-Mendy,N,DM,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,70.6,1.0,10.0,0.0,0.0,0.0,2022-23,W,4,0,1.0,0.0,13,Nampalys-Mendy,Nampalys-Mendy,Leicester,Wolves,Nampalys Mendy,MID,0.0,0.0,4.0,0.0,0.3,252.0,130.0,0.0,0.0,0.1,0.4,2022-10-23T13:00:00Z,29.0,0.0,0.0,0.0,0.0,53730.0,0.0,1.0,319.0,1890.0,1571.0,4.3,13.0,0.6,0.0,0.0,0.0,0.0,1702.61071777,1739.84069824,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2022-10-29,Sat,Home,Leicester City,Manchester City,Nampalys-Mendy,N,CM,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,88.9,0.0,11.0,0.0,1.0,1.0,2022-23,L,0,1,0.0,1.0,14,Nampalys-Mendy,Nampalys-Mendy,Leicester,Man City,Nampalys Mendy,MID,0.0,0.0,3.0,0.0,0.6,252.0,137.0,1.0,0.0,0.6,5.2,2022-10-29T11:30:00Z,45.0,0.0,0.0,0.0,0.0,54998.0,0.0,1.0,646.0,3287.0,2641.0,4.3,14.0,-0.3,0.0,0.0,0.0,0.0,2031.08435059,1755.24206543,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2022-11-05,Sat,Away,Leicester City,Everton,Nampalys-Mendy,N,CM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,1.0,0.0,0.0,0.0,2022-23,W,2,0,1.0,0.0,15,Nampalys-Mendy,Nampalys-Mendy,Leicester,Everton,Nampalys Mendy,MID,0.0,0.0,3.0,0.0,0.0,252.0,143.0,0.0,0.0,0.0,0.2,2022-11-05T17:30:00Z,1.0,0.0,0.0,0.0,0.0,51983.0,0.0,1.0,-3191.0,915.0,4106.0,4.3,15.0,1.0,0.0,0.0,0.0,0.0,1724.90759277,1760.56848145,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2022-11-12,Sat,Away,Leicester City,West Ham,Nampalys-Mendy,N,DM,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,0.1,0.1,0.0,1.0,0.0,11.0,14.0,78.6,1.0,12.0,0.0,0.0,0.0,2022-23,W,2,0,1.0,0.0,16,Nampalys-Mendy,Nampalys-Mendy,Leicester,West Ham,Nampalys Mendy,MID,0.0,0.0,3.0,0.0,0.5,252.0,159.0,0.0,0.0,0.3,1.4,2022-11-12T15:00:00Z,21.0,0.0,0.0,0.0,0.0,50748.0,1.0,1.0,-1548.0,617.0,2165.0,4.3,16.0,1.0,0.01593,0.11793,0.102,0.209,1781.34265137,1772.73132324,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2022-12-26,Mon,Home,Leicester City,Newcastle Utd,Nampalys-Mendy,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,0,3,0.0,1.0,17,Nampalys-Mendy,Nampalys-Mendy,Leicester,Newcastle,Nampalys Mendy,MID,0.0,0.0,0.0,0.0,0.0,252.0,168.0,0.0,0.0,0.0,0.0,2022-12-26T15:00:00Z,0.0,0.0,0.0,0.0,0.0,49127.0,0.0,0.0,-2163.0,1902.0,4065.0,4.3,17.0,0.0,0.0,0.0,0.0,0.0,1841.8626709,1786.00317383,False,Nampalys Mendy,Senegal  France,Midfield,False,0
2022-12-30,Fri,Away,Leicester City,Liverpool,Nampalys-Mendy,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,1,2,0.0,0.0,18,Nampalys-Mendy,Nampalys-Mendy,Leicester,Liverpool,Nampalys Mendy,MID,0.0,0.0,0.0,0.0,0.0,252.0,174.0,0.0,0.0,0.0,0.0,2022-12-30T20:00:00Z,0.0,0.0,0.0,0.0,0.0,48716.0,0.0,0.0,-595.0,427.0,1022.0,4.3,18.0,-1.0,0.0,0.0,0.0,0.0,2004.43188477,1772.71228027,False,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-01-03,Tue,Home,Leicester City,Fulham,Nampalys-Mendy,N,DM,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,90.5,0.0,16.0,1.0,0.0,0.0,2022-23,L,0,1,0.0,1.0,19,Nampalys-Mendy,Nampalys-Mendy,Leicester,Fulham,Nampalys Mendy,MID,0.0,0.0,3.0,0.0,1.2,252.0,188.0,0.0,0.0,0.2,1.0,2023-01-03T19:45:00Z,18.0,0.0,0.0,0.0,0.0,48041.0,0.0,1.0,-761.0,193.0,954.0,4.3,19.0,0.3,0.00309,0.00309,0.0,0.6234,1705.02758789,1770.33996582,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-01-14,Sat,Away,Leicester City,Nott'ham Forest,Nampalys-Mendy,Y,DM,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,37.0,41.0,90.2,6.0,19.0,0.0,0.0,0.0,2022-23,L,0,2,0.0,0.0,20,Nampalys-Mendy,Nampalys-Mendy,Leicester,Nott'm Forest,Nampalys Mendy,MID,0.0,0.0,15.0,0.0,1.5,252.0,198.0,1.0,0.0,1.1,9.2,2023-01-14T15:00:00Z,67.0,0.0,0.0,0.0,0.0,47389.0,0.0,2.0,-848.0,316.0,1164.0,4.3,20.0,1.3,0.01184,0.01184,0.0,1.357,1640.52062988,1759.90673828,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-01-21,Sat,Home,Leicester City,Brighton,Nampalys-Mendy,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,40.0,82.5,0.0,28.0,0.0,0.0,0.0,2022-23,D,2,2,0.0,1.0,21,Nampalys-Mendy,Nampalys-Mendy,Leicester,Brighton,Nampalys Mendy,MID,0.0,0.0,10.0,0.0,1.5,252.0,206.0,2.0,0.0,0.9,7.2,2023-01-21T15:00:00Z,90.0,0.0,0.0,0.0,0.0,46869.0,0.0,2.0,-616.0,262.0,878.0,4.3,21.0,1.0,0.00735,0.00735,0.0,1.5259,1823.63244629,1745.29675293,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-02-04,Sat,Away,Leicester City,Aston Villa,Nampalys-Mendy,N,"DM,CM",24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,1.0,1.0,0.0,1.0,1.0,2022-23,W,4,2,0.0,0.0,22,Nampalys-Mendy,Nampalys-Mendy,Leicester,Aston Villa,Nampalys Mendy,MID,0.0,0.0,3.0,0.0,0.3,252.0,211.0,0.0,0.0,0.2,1.6,2023-02-04T15:00:00Z,23.0,0.0,0.0,0.0,0.0,46298.0,0.0,1.0,-755.0,481.0,1236.0,4.3,22.0,1.7,0.0,0.0,0.0,0.38,1766.58300781,1746.49902344,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-02-11,Sat,Home,Leicester City,Tottenham,Nampalys-Mendy,Y,DM,68.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,67.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,50.0,56.0,89.3,5.0,39.0,0.0,1.0,0.0,2022-23,W,4,1,0.0,1.0,23,Nampalys-Mendy,Nampalys-Mendy,Leicester,Spurs,Nampalys Mendy,MID,0.0,1.0,36.0,0.0,12.5,252.0,226.0,1.0,1.0,7.6,46.4,2023-02-11T15:00:00Z,68.0,0.0,0.0,0.0,0.0,45998.0,17.0,8.0,-415.0,247.0,662.0,4.3,23.0,3.7,0.0,0.04,0.03,1.13,1869.96936035,1759.81677246,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-02-19,Sun,Away,Leicester City,Manchester Utd,Nampalys-Mendy,Y,DM,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,25.0,29.0,86.2,3.0,17.0,0.0,1.0,0.0,2022-23,L,0,3,0.0,0.0,24,Nampalys-Mendy,Nampalys-Mendy,Leicester,Man Utd,Nampalys Mendy,MID,0.0,0.0,1.0,0.0,11.9,252.0,236.0,2.0,0.0,1.6,4.2,2023-02-19T14:00:00Z,58.0,0.0,0.0,0.0,0.0,46970.0,0.0,0.0,776.0,1231.0,455.0,4.3,24.0,3.0,0.01,0.01,0.0,2.43,1872.92590332,1774.34008789,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-02-25,Sat,Home,Leicester City,Arsenal,Nampalys-Mendy,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,0,1,0.0,1.0,25,Nampalys-Mendy,Nampalys-Mendy,Leicester,Arsenal,Nampalys Mendy,MID,0.0,0.0,0.0,0.0,0.0,252.0,246.0,0.0,0.0,0.0,0.0,2023-02-25T15:00:00Z,0.0,0.0,0.0,0.0,0.0,48726.0,0.0,0.0,590.0,1624.0,1034.0,4.3,25.0,1.7,0.0,0.0,0.0,0.0,1921.86022949,1765.05517578,False,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-03-04,Sat,Away,Leicester City,Southampton,Nampalys-Mendy,Y,DM,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,33.0,90.9,2.0,24.0,1.0,1.0,1.0,2022-23,L,0,1,0.0,0.0,26,Nampalys-Mendy,Nampalys-Mendy,Leicester,Southampton,Nampalys Mendy,MID,0.0,0.0,11.0,0.0,1.3,252.0,259.0,1.0,0.0,0.8,7.0,2023-03-04T17:30:00Z,67.0,0.0,0.0,0.0,0.0,47239.0,0.0,2.0,-546.0,309.0,855.0,4.3,26.0,3.0,0.01,0.01,0.0,1.36,1642.57116699,1759.96899414,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-03-11,Sat,Home,Leicester City,Chelsea,Nampalys-Mendy,Y,CM,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,51.0,52.0,98.1,5.0,43.0,0.0,2.0,2.0,2022-23,L,1,3,0.0,1.0,27,Nampalys-Mendy,Nampalys-Mendy,Leicester,Chelsea,Nampalys Mendy,MID,0.0,0.0,19.0,0.0,3.5,252.0,266.0,2.0,0.0,1.5,11.4,2023-03-11T15:00:00Z,65.0,0.0,0.0,0.0,0.0,46939.0,0.0,2.0,-391.0,449.0,840.0,4.3,27.0,1.0,0.03,0.03,0.0,1.24,1855.60681152,1755.34936523,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-03-18,Sat,Away,Leicester City,Brentford,Nampalys-Mendy,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,D,1,1,0.0,0.0,28,Nampalys-Mendy,Nampalys-Mendy,Leicester,Brentford,Nampalys Mendy,MID,0.0,0.0,0.0,0.0,0.0,252.0,273.0,0.0,0.0,0.0,0.0,2023-03-18T15:00:00Z,0.0,0.0,0.0,0.0,0.0,47167.0,0.0,0.0,-31.0,494.0,525.0,4.3,28.0,1.0,0.0,0.0,0.0,0.0,1797.62390137,1748.7578125,False,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-04-01,Sat,Away,Leicester City,Crystal Palace,Nampalys-Mendy,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,1,2,0.0,0.0,29,Nampalys-Mendy,Nampalys-Mendy,Leicester,Crystal Palace,Nampalys Mendy,MID,0.0,0.0,0.0,0.0,0.0,252.0,285.0,0.0,0.0,0.0,0.0,2023-04-01T14:00:00Z,0.0,0.0,0.0,0.0,0.0,46501.0,0.0,0.0,-532.0,188.0,720.0,4.3,29.0,2.0,0.0,0.0,0.0,0.0,1732.24157715,1751.67614746,False,Nampalys Mendy,Senegal  France,Midfield,True,10
2023-04-04,Tue,Home,Leicester City,Aston Villa,Nampalys-Mendy,Y,RM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,24.0,35.0,68.6,3.0,24.0,0.0,2.0,1.0,2022-23,L,1,2,0.0,1.0,7,Nampalys-Mendy,Nampalys-Mendy,Leicester,Aston Villa,Nampalys Mendy,MID,0.0,0.0,12.0,0.0,4.5,252.0,66.0,2.0,0.0,1.8,13.6,2023-04-04T18:45:00Z,90.0,0.0,0.0,0.0,0.0,46501.0,0.0,2.0,-532.0,188.0,720.0,4.3,29.0,2.0,0.03,0.0,0.0,1.03,1791.22412109,1744.47949219,True,Nampalys Mendy,Senegal  France,Midfield,True,13
2023-04-08,Sat,Home,Leicester City,Bournemouth,Nampalys-Mendy,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,0,1,0.0,1.0,30,Nampalys-Mendy,Nampalys-Mendy,Leicester,Bournemouth,Nampalys Mendy,MID,0.0,0.0,0.0,0.0,0.0,252.0,295.0,0.0,0.0,0.0,0.0,2023-04-08T14:00:00Z,0.0,0.0,0.0,0.0,0.0,46282.0,0.0,0.0,-314.0,150.0,464.0,4.3,30.0,1.0,0.0,0.0,0.0,0.0,1656.90014648,1736.19116211,False,Nampalys Mendy,Senegal  France,Midfield,True,17
2023-04-15,Sat,Away,Leicester City,Manchester City,Nampalys-Mendy,N,CM,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,100.0,0.0,15.0,0.0,2.0,1.0,2022-23,L,1,3,0.0,0.0,31,Nampalys-Mendy,Nampalys-Mendy,Leicester,Man City,Nampalys Mendy,MID,0.0,0.0,5.0,0.0,0.3,252.0,305.0,0.0,0.0,0.6,3.6,2023-04-15T16:30:00Z,28.0,0.0,0.0,0.0,0.0,46116.0,2.0,1.0,-229.0,185.0,414.0,4.3,31.0,-0.2,0.0,0.0,0.0,0.04,2063.47363281,1725.04052734,True,Nampalys Mendy,Senegal  France,Midfield,True,24
2023-04-22,Sat,Home,Leicester City,Wolves,Nampalys-Mendy,N,AM,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2022-23,W,2,1,0.0,1.0,32,Nampalys-Mendy,Nampalys-Mendy,Leicester,Wolves,Nampalys Mendy,MID,0.0,0.0,2.0,0.0,0.0,252.0,317.0,0.0,0.0,0.0,0.0,2023-04-22T14:00:00Z,5.0,0.0,0.0,0.0,0.0,46012.0,0.0,1.0,-160.0,191.0,351.0,4.3,32.0,0.8,0.0,0.0,0.0,0.24,1726.1529541,1716.52514648,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-04-25,Tue,Away,Leicester City,Leeds United,Nampalys-Mendy,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,D,1,1,0.0,0.0,33,Nampalys-Mendy,Nampalys-Mendy,Leicester,Leeds,Nampalys Mendy,MID,0.0,0.0,0.0,0.0,0.0,252.0,323.0,0.0,0.0,0.0,0.0,2023-04-25T19:00:00Z,0.0,0.0,0.0,0.0,0.0,45946.0,0.0,0.0,-84.0,149.0,233.0,4.3,33.0,0.7,0.0,0.0,0.0,0.0,1677.20019531,1723.6706543,False,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-05-01,Mon,Home,Leicester City,Everton,Nampalys-Mendy,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,D,2,2,0.0,1.0,34,Nampalys-Mendy,Nampalys-Mendy,Leicester,Everton,Nampalys Mendy,MID,0.0,0.0,0.0,0.0,0.0,252.0,337.0,0.0,0.0,0.0,0.0,2023-05-01T19:00:00Z,0.0,0.0,0.0,0.0,0.0,45842.0,0.0,0.0,-139.0,184.0,323.0,4.2,34.0,0.4,0.0,0.0,0.0,0.0,1667.53662109,1723.64331055,False,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-05-15,Mon,Home,Leicester City,Liverpool,Nampalys-Mendy,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,0,3,0.0,1.0,36,Nampalys-Mendy,Nampalys-Mendy,Leicester,Liverpool,Nampalys Mendy,MID,0.0,0.0,0.0,0.0,0.0,252.0,358.0,0.0,0.0,0.0,0.0,2023-05-15T19:00:00Z,0.0,0.0,0.0,0.0,0.0,45993.0,0.0,0.0,4.0,278.0,274.0,4.2,36.0,0.0,0.0,0.0,0.0,0.0,1947.32763672,1712.01367188,False,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-05-22,Mon,Away,Leicester City,Newcastle Utd,Nampalys-Mendy,N,RM,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,2022-23,D,0,0,1.0,0.0,37,Nampalys-Mendy,Nampalys-Mendy,Leicester,Newcastle,Nampalys Mendy,MID,0.0,0.0,3.0,0.0,0.1,252.0,366.0,0.0,0.0,0.0,0.0,2023-05-22T19:00:00Z,1.0,0.0,0.0,0.0,0.0,45988.0,0.0,1.0,-61.0,278.0,339.0,4.2,37.0,-0.3,0.0,0.0,0.0,0.0,1882.39221191,1710.45727539,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-05-28,Sun,Home,Leicester City,West Ham,Nampalys-Mendy,N,DM,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,4.0,0.0,0.0,0.0,2022-23,W,2,1,0.0,1.0,38,Nampalys-Mendy,Nampalys-Mendy,Leicester,West Ham,Nampalys Mendy,MID,0.0,0.0,3.0,0.0,0.0,252.0,378.0,1.0,0.0,0.0,0.0,2023-05-28T15:30:00Z,19.0,0.0,0.0,0.0,0.0,46074.0,0.0,1.0,42.0,258.0,216.0,4.2,38.0,0.4,0.0,0.0,0.0,0.46,1779.31237793,1716.05786133,True,Nampalys Mendy,Senegal  France,Midfield,False,0
2023-02-04,Sat,Away,Crystal Palace,Manchester Utd,Naouirou-Ahamada,N,DM,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.0,88.9,1.0,5.0,1.0,0.0,0.0,2022-23,L,1,2,0.0,0.0,22,Naouirou-Ahamada,Naouirou-Ahamada,Crystal Palace,Man Utd,Naouirou Ahamada,MID,0.0,0.0,2.0,0.0,0.7,725.0,216.0,0.0,0.0,0.5,0.0,2023-02-04T15:00:00Z,8.0,0.0,0.0,0.0,0.0,52.0,6.0,1.0,40.0,41.0,1.0,4.5,22.0,1.4,0.0,0.04,0.03,0.0,1867.05236816,1742.43493652,True,Naouirou Ahamada,France  Comoros,Midfield,False,0
2023-02-11,Sat,Home,Crystal Palace,Brighton,Naouirou-Ahamada,N,RW,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,0.0,3.0,0.0,1.0,1.0,2022-23,D,1,1,0.0,1.0,23,Naouirou-Ahamada,Naouirou-Ahamada,Crystal Palace,Brighton,Naouirou Ahamada,MID,0.0,0.0,3.0,0.0,0.1,725.0,223.0,0.0,0.0,0.2,1.4,2023-02-11T15:00:00Z,6.0,0.0,0.0,0.0,0.0,148.0,0.0,1.0,58.0,73.0,15.0,4.5,23.0,1.0,0.0,0.0,0.0,0.21,1825.51403809,1738.24267578,True,Naouirou Ahamada,France  Comoros,Midfield,False,0
