player_id,player_name,citizenship,position,main_position
933829,Yousef Saaed Ahmed (933829),Qatar  Egypt,Attack - Centre-Forward,Attack
933795,Maguette Gueye (933795),Senegal,Midfield - Defensive Midfield,Midfield
9339,Ali Çamdalı (9339),Türkiye  Germany,Midfield - Defensive Midfield,Midfield
933957,Emre Yar (933957),Türkiye,Goalkeeper,Goalkeeper
934024,Ron Hasani (934024),Albania  Germany,Attack - Left Winger,Attack
934056,Aiman Rihai (934056),Morocco  Italy,Midfield - Central Midfield,Midfield
934146,Pape Gueye (934146),Senegal  Italy,Midfield - Central Midfield,Midfield
934153,Valdes Ngana (934153),Italy  Nigeria,Midfield - Central Midfield,Midfield
934154,Amine Messoussa (934154),Algeria  France,Attack - Centre-Forward,Attack
934196,Abdoulaye Bah (934196),Guinea,Attack - Centre-Forward,Attack
934290,Josh Esen (934290),Wales  Türkiye,Attack - Right Winger,Attack
934420,Ibra Sow (934420),Senegal  Spain,Attack - Centre-Forward,Attack
934527,Alieu Njie (934527),Sweden  The Gambia,Attack - Left Winger,Attack
934878,Jeff Ekhator (934878),Italy  Nigeria,Attack - Centre-Forward,Attack
934975,Berşan Yavuzay (934975),Türkiye,Defender - Right-Back,Defender
934970,Elhadj Hamed Mbaye (934970),Senegal  Italy,Midfield - Central Midfield,Midfield
935185,Saer Diop (935185),Italy  Senegal,Defender - Centre-Back,Defender
935229,Marvel (935229),Spain  Nigeria,Defender - Centre-Back,Defender
935250,Mauro Zijlstra (935250),Indonesia  Netherlands,Attack - Centre-Forward,Attack
935418,Muhammed Ibrahim Isler (935418),Türkiye,Defender - Centre-Back,Defender
9354,Sejad Salihovic (9354),Bosnia-Herzegovina  Germany,Midfield - Central Midfield,Midfield
935417,Can Kılıç (935417),Türkiye,Attack - Left Winger,Attack
935419,Yusufhan Isik (935419),Türkiye,Defender - Left-Back,Defender
935457,Salim El Jebari (935457),Morocco  Spain,Attack - Left Winger,Attack
935508,Victor Eletu (935508),Nigeria,Midfield - Defensive Midfield,Midfield
935541,Ahmadou Souane (935541),France  Senegal,Attack - Centre-Forward,Attack
935760,Rafiu Durosinmi (935760),Nigeria,Attack - Centre-Forward,Attack
935794,Muhammed Fatih Ardıç (935794),Türkiye,Midfield - Defensive Midfield,Midfield
935986,Kevin Canaku (935986),Albania  Italy,Defender - Left-Back,Defender
936176,Michael Ologo (936176),Nigeria,Defender - Centre-Back,Defender
936230,Serigne Deme (936230),Senegal,Attack - Left Winger,Attack
936439,Camil Jebara (936439),Sweden  Palestine,Attack - Right Winger,Attack
936483,Amadu Baldé (936483),Guinea-Bissau,Midfield - Central Midfield,Midfield
936509,Daniel Tarko (936509),Albania  Italy,Attack - Second Striker,Attack
93663,Fouad Bachirou (93663),Comoros  France,Midfield - Defensive Midfield,Midfield
936684,Saad El Haddad (936684),Morocco  Italy,Midfield - Attacking Midfield,Midfield
93670,Olivier Boumal (93670),Cameroon,Attack - Right Winger,Attack
936859,Moses Jarju (936859),The Gambia,Defender - Centre-Back,Defender
936874,Tyrique George (936874),England  Nigeria,Attack - Left Winger,Attack
9369,Dele Adeleye (9369),Nigeria,Defender - Centre-Back,Defender
93687,Mohammed Diarra (93687),Guinea  France,Midfield - Defensive Midfield,Midfield
936912,Djamal Berrabha (936912),France  Algeria,Attack - Left Winger,Attack
93704,Josuha Guilavogui (93704),France  Guinea,Midfield - Defensive Midfield,Midfield
937054,Mohamed Hafid (937054),Morocco  France,Attack - Left Winger,Attack
937072,Kaïs Barry (937072),Belgium  Guinea,Defender - Centre-Back,Defender
937168,Elton Fikaj (937168),Albania,Defender - Left-Back,Defender
937183,Alex Rama (937183),Albania  Italy,Midfield - Central Midfield,Midfield
93731,Florian Makhedjouf (93731),Algeria  France,Midfield - Central Midfield,Midfield
937343,Samba Lam (937343),France  Senegal,Midfield - Defensive Midfield,Midfield
93736,,Senegal  France,Defender - Centre-Back,Defender
93739,,Cameroon,Attack - Left Winger,Attack
937419,Efe Sayhan (937419),Türkiye,Midfield - Attacking Midfield,Midfield
937463,Batuhan Nizam (937463),Türkiye,Attack - Right Winger,Attack
93747,Yacine Qasmi (93747),Morocco  France,Attack - Centre-Forward,Attack
937467,Erdem Çakaltarla (937467),Türkiye,Goalkeeper,Goalkeeper
937497,Gökay Özer (937497),Türkiye,Defender - Left-Back,Defender
937541,Ibrahima Keita (937541),Senegal  Italy,Midfield - Defensive Midfield,Midfield
937549,Divine Omoregie (937549),Italy  Nigeria,Attack - Left Winger,Attack
937542,Mohamed Bah (937542),Italy  Guinea,Defender - Centre-Back,Defender
937555,Denis Toska (937555),Italy  Albania,Defender - Centre-Back,Defender
93758,Lamine Sané (93758),Senegal  France,Defender - Centre-Back,Defender
937632,Alban Jakaj (937632),Kosovo  Italy,Attack - Left Winger,Attack
93764,Malick Seck (93764),Senegal  France,Attack - Centre-Forward,Attack
937934,Naïm Ighbane (937934),France  Algeria,Defender - Centre-Back,Defender
937940,Alex Guett (937940),Cameroon,Defender - Right-Back,Defender
937941,Thierno Barry (937941),France  Guinea,Attack - Centre-Forward,Attack
937958,Lamine Yamal (937958),Spain  Equatorial Guinea,Attack - Right Winger,Attack
937961,Ahmed Jabbari (937961),Morocco  France,Attack - Centre-Forward,Attack
937993,Mohamed Camara (937993),Guinea,Attack,Attack
938009,,Senegal,Attack - Centre-Forward,Attack
93801,Eldin Hadzic (93801),Germany  Bosnia-Herzegovina,Midfield - Defensive Midfield,Midfield
938146,Adam Aznou (938146),Morocco  Spain,Defender - Left-Back,Defender
938206,Ndiack Gningue (938206),Senegal,Attack - Centre-Forward,Attack
938400,Isaiah Dada-Mascoll (938400),England  Nigeria,Midfield - Defensive Midfield,Midfield
938430,Justin Oboavwoduo (938430),England  Nigeria,Attack - Centre-Forward,Attack
938687,Massien Ghaddari (938687),Netherlands  Morocco,Defender - Right-Back,Defender
938578,Matias Murati (938578),Italy  Albania,Defender - Right-Back,Defender
938734,Junior Bita (938734),Spain  Equatorial Guinea,Midfield - Central Midfield,Midfield
938738,Salah-Hichem Chergui (938738),France  Algeria,Midfield - Attacking Midfield,Midfield
938772,Hamidou Diallo (938772),Mali,Defender - Centre-Back,Defender
939023,Ilias Benkaid (939023),France  Morocco,Midfield - Defensive Midfield,Midfield
938946,Ayoub Chaikhoun (938946),Morocco  Germany,Midfield - Attacking Midfield,Midfield
93905,Muhamed Besic (93905),Bosnia-Herzegovina  Germany,Midfield - Defensive Midfield,Midfield
939436,Adam Cherradi (939436),Spain  Morocco,Midfield - Central Midfield,Midfield
939469,Ali Saidoun (939469),France  Algeria,Midfield,Midfield
939487,Ege Baran Sahillioğlu (939487),Türkiye,Goalkeeper,Goalkeeper
939762,Maël Yazid (939762),France  Algeria,Defender - Centre-Back,Defender
939655,Mateo Kraci (939655),Albania,Attack - Centre-Forward,Attack
939959,Kamil El Kit (939959),France  Morocco,Midfield - Central Midfield,Midfield
939955,Jahid Taouri (939955),France  Morocco,Defender - Centre-Back,Defender
939966,Moussa Grange (939966),France  Guinea,Midfield - Defensive Midfield,Midfield
939963,Yacine Ahjaou (939963),France  Morocco,Midfield - Attacking Midfield,Midfield
939964,Jean-Mattéo Bahoya (939964),France  Cameroon,Attack - Left Winger,Attack
939802,Sada Diallo (939802),Belgium  Guinea,Midfield - Central Midfield,Midfield
94005,Sead Kolasinac (94005),Bosnia-Herzegovina  Germany,Defender - Centre-Back,Defender
940095,Nordin Bukala (940095),Netherlands  Morocco,Midfield - Central Midfield,Midfield
940052,Abdullah İçen (940052),Türkiye,Attack - Centre-Forward,Attack
940199,Glenn Manga Tabi (940199),Cameroon,Attack - Centre-Forward,Attack
940268,Nawfel Saidi (940268),France  Algeria,Attack - Left Winger,Attack
94037,Ferhat Yazgan (94037),Türkiye  Germany,Midfield - Defensive Midfield,Midfield
940750,Hugo Buyla (940750),Equatorial Guinea  Spain,Defender - Centre-Back,Defender
940931,Racine Ba (940931),Senegal,Midfield - Defensive Midfield,Midfield
940942,Mattéo Mendy (940942),France  Senegal,Attack,Attack
940973,Laye Diayté (940973),France  Senegal,Attack - Right Winger,Attack
940987,Sadia Diakhabi (940987),France  Senegal,Defender - Right-Back,Defender
940991,Nazir Correia (940991),France  Senegal,Midfield - Defensive Midfield,Midfield
941,Thierry Bayock (941),Cameroon,Attack - Right Winger,Attack
941223,Alex Noah Abogo (941223),France  Cameroon,Midfield,Midfield
9413,Ricardo Vaz Tê (9413),Portugal  Guinea-Bissau,Attack - Right Winger,Attack
941567,Baba Diocou (941567),Spain  Senegal,Attack - Right Winger,Attack
941800,Amed Bapignini (941800),Italy  Cameroon,Attack - Left Winger,Attack
941971,Yannis Lagha (941971),Algeria  France,Attack - Centre-Forward,Attack
94199,Tolga Ciğerci (94199),Türkiye  Germany,Midfield - Defensive Midfield,Midfield
942083,Karim Mohamed (942083),Comoros  France,Defender - Right-Back,Defender
942569,Malick Sambou (942569),Senegal,Attack - Centre-Forward,Attack
94256,Saliou Sané (94256),Germany  Senegal,Attack - Centre-Forward,Attack
942790,Dean Zandbergen (942790),Netherlands  Indonesia,Attack - Centre-Forward,Attack
94277,Orhan Yıldırım (94277),Türkiye  Germany,Attack - Left Winger,Attack
942940,Ali Turap Bülbül (942940),Türkiye,Defender - Right-Back,Defender
942939,Ali Yeşilyurt (942939),Türkiye,Defender - Centre-Back,Defender
94296,Oğuz Han Aynaoğlu (94296),Denmark  Türkiye,Attack - Left Winger,Attack
94298,,Mali  Belgium,Midfield - Central Midfield,Midfield
943128,Aridon Racaj (943128),Norway  Kosovo,Attack - Centre-Forward,Attack
943115,Lorent Talla (943115),Kosovo  Albania,Midfield - Defensive Midfield,Midfield
943150,Al-Hashmi Al-Hussain (943150),Qatar  Sudan,Defender - Centre-Back,Defender
943155,Abdullah Hissein (943155),Jordan,Midfield - Defensive Midfield,Midfield
943160,Art Smakaj (943160),Kosovo  Croatia,Midfield - Defensive Midfield,Midfield
943460,Emmanuel Ilesanmi (943460),England  Nigeria,Attack - Centre-Forward,Attack
943489,Kaan Kevser-Junior (943489),England  Türkiye,Midfield - Attacking Midfield,Midfield
943480,Chiekh Thiam (943480),Italy  Senegal,Defender - Right-Back,Defender
943560,Franco Umeh-Chibueze (943560),Ireland  Nigeria,Attack - Right Winger,Attack
943628,Mert Bulut (943628),Netherlands  Türkiye,Attack - Left Winger,Attack
943710,Faisal Abdullah Al-Borshaid (943710),Qatar,Attack - Centre-Forward,Attack
943812,Domingus Lohy (943812),Netherlands  Iran,Midfield - Central Midfield,Midfield
943856,Adib Amrani (943856),Netherlands  Morocco,Attack - Centre-Forward,Attack
944069,Daniel Henareh (944069),Sweden  Iran,Goalkeeper,Goalkeeper
944182,Yoann Abasq (944182),France  Cameroon,Defender - Centre-Back,Defender
944218,Selim Sadsaoud (944218),France  Algeria,Midfield - Attacking Midfield,Midfield
944219,Tony Akli (944219),France  Algeria,Midfield - Defensive Midfield,Midfield
944251,Sacha Hamache (944251),France  Algeria,Attack - Centre-Forward,Attack
944309,Morgan Agbeko (944309),Nigeria,Attack - Right Winger,Attack
944324,Taufek Bayoud (944324),Spain  Morocco,Attack - Left Winger,Attack
944370,Al Amin Aïd (944370),Algeria  France,Midfield - Central Midfield,Midfield
944427,Edhy Zuliani (944427),Algeria  Italy,Midfield - Attacking Midfield,Midfield
944442,Salih Malkoçoğlu (944442),Türkiye,Midfield - Defensive Midfield,Midfield
944527,Fethi Terbeche (944527),France  Algeria,Attack - Left Winger,Attack
944690,Yannis Boutouil (944690),France  Morocco,Defender - Right-Back,Defender
945213,Mehmet Bilgin (945213),Türkiye,Attack - Right Winger,Attack
945212,Melih Sağlam (945212),Türkiye,Midfield - Central Midfield,Midfield
94529,Stephan El Shaarawy (94529),Italy  Egypt,Attack - Left Winger,Attack
945339,Banfa Fofana (945339),France  Guinea,Defender - Left-Back,Defender
945495,Kaïs Benabdelouahed (945495),Algeria  France,Defender - Left-Back,Defender
945496,Simo Keddari (945496),Spain  Algeria,Defender - Centre-Back,Defender
945515,Justin Maaga (945515),Algeria  France,Goalkeeper,Goalkeeper
945500,Rayane Belaid (945500),Spain  Algeria,Attack - Left Winger,Attack
945516,Adel Bacha (945516),France  Algeria,Attack - Centre-Forward,Attack
945535,Abdulrahman Al-Abdulrahman (945535),Qatar,Attack,Attack
946030,Adnan Ali (946030),Qatar,Goalkeeper,Goalkeeper
945805,Riyan Majdi (945805),France  Morocco,Midfield - Attacking Midfield,Midfield
946042,Ali Attiea (946042),Egypt,Defender,Defender
946037,Elias Egouli (946037),Germany  Cameroon,Defender - Centre-Back,Defender
94613,Ndriqim Halili (94613),Germany  Albania,Midfield - Attacking Midfield,Midfield
946031,Muaaz Adam (946031),Sudan,Midfield,Midfield
946333,Nathan Benmoussa (946333),France  Algeria,Midfield - Attacking Midfield,Midfield
94674,Ilir Azemi (94674),Kosovo  Albania,Attack - Centre-Forward,Attack
946868,Mohamed Toure (946868),Netherlands  Guinea,Attack - Right Winger,Attack
946884,Uygur Aydın (946884),Türkiye,Midfield - Attacking Midfield,Midfield
947269,Sacha Benguesmia (947269),France  Algeria,Goalkeeper,Goalkeeper
947358,Ibrahima Keita (947358),Guinea  France,Attack - Right Winger,Attack
947357,Mehdi Bariki (947357),France  Algeria,Attack - Centre-Forward,Attack
947639,Olawale Farayola (947639),Nigeria,Attack - Right Winger,Attack
947912,Ylies Zitouni (947912),France  Algeria,Goalkeeper,Goalkeeper
94807,Ognjen Vranjes (94807),Bosnia-Herzegovina  Serbia,Defender - Centre-Back,Defender
948429,Abdullahi Sharif (948429),Somalia,Midfield - Central Midfield,Midfield
948786,Sofiane Boudraa (948786),Algeria  France,Attack - Left Winger,Attack
948715,Moussa Ba (948715),France  Senegal,Goalkeeper,Goalkeeper
948791,Madou Touré (948791),France  Mali,Midfield - Central Midfield,Midfield
9488,Bobo Baldé (9488),Guinea  France,Defender - Centre-Back,Defender
949111,Aliou Thiaré (949111),Senegal,Defender - Centre-Back,Defender
949113,Pape Demba Diop (949113),Senegal,Midfield - Central Midfield,Midfield
949350,Matias Gici (949350),Albania  Italy,Attack - Centre-Forward,Attack
9494,Momo Sylla (9494),Guinea  France,Attack - Right Winger,Attack
949405,Sedat Erkan (949405),Türkiye,Midfield,Midfield
949413,Andrew Oluwabori (949413),England  Nigeria,Attack - Right Winger,Attack
949959,Omar Achouitar (949959),Netherlands  Morocco,Defender - Centre-Back,Defender
950774,Berk Tosun (950774),Türkiye,Midfield - Central Midfield,Midfield
950777,Hüseyin Eşkol (950777),Türkiye,Defender - Right-Back,Defender
950906,Veis Yildiz (950906),Türkiye  Germany,Midfield - Central Midfield,Midfield
950892,Oussmane Kebe (950892),France  Senegal,Defender - Left-Back,Defender
951140,Ayman Belgadi (951140),Netherlands  Morocco,Attack - Left Winger,Attack
951398,Neville Ogidi Nwankwo (951398),Netherlands  Nigeria,Defender - Centre-Back,Defender
951695,Eren Emre Aydın (951695),Türkiye,Midfield - Central Midfield,Midfield
951697,Emirhan Yılmaz (951697),Türkiye,Midfield - Central Midfield,Midfield
951933,Hüseyin Turunç (951933),Türkiye,Defender - Left-Back,Defender
951887,Albert Begteshi (951887),Italy  Albania,Defender - Centre-Back,Defender
951952,Enver Sarıalioğlu (951952),Türkiye,Midfield - Central Midfield,Midfield
951960,Amine Daali (951960),Belgium  Morocco,Midfield - Attacking Midfield,Midfield
952022,Zakaria Tahri (952022),France  Morocco,Midfield,Midfield
952090,Koraycan Akbas (952090),Türkiye,Midfield - Defensive Midfield,Midfield
952089,İrfan Köse (952089),Türkiye,Defender - Right-Back,Defender
952091,Mustafa Karaman (952091),Türkiye,Attack - Left Winger,Attack
952418,Soufiane Hassouan (952418),Belgium  Morocco,Midfield - Central Midfield,Midfield
952436,Adel Mahamoud (952436),Comoros  France,Attack - Left Winger,Attack
952557,Eray Şişman (952557),Türkiye,Defender - Left-Back,Defender
952731,Momo Sacko (952731),Mali,Midfield - Defensive Midfield,Midfield
953095,Enkel Hyka (953095),Albania  Italy,Attack - Centre-Forward,Attack
953065,Rayan Touzghar (953065),Morocco  France,Midfield - Central Midfield,Midfield
953246,Berke Çelik (953246),Türkiye,Midfield - Defensive Midfield,Midfield
953811,Ertuğrul Güç (953811),Türkiye,Midfield,Midfield
953923,Yacine Atarsia (953923),France  Algeria,Midfield - Attacking Midfield,Midfield
954027,Shalom Ekong (954027),Sweden  Nigeria,Attack - Centre-Forward,Attack
954090,Rayan Lutin (954090),Comoros  France,Midfield - Attacking Midfield,Midfield
954092,Kayoum Mbamba (954092),Comoros  France,Attack - Centre-Forward,Attack
954105,Jamaldeen Jimoh-Aloba (954105),England  Nigeria,Midfield - Attacking Midfield,Midfield
954116,Djamel Himidi (954116),France  Comoros,Midfield - Attacking Midfield,Midfield
954104,Jayden Meghoma (954104),England  Nigeria,Defender - Left-Back,Defender
954159,Tarık Tuğyan (954159),Türkiye,Attack - Right Winger,Attack
954167,Sarp Yavrucu (954167),Türkiye,Attack - Centre-Forward,Attack
95429,Osama Rashid (95429),Iraq  Netherlands,Midfield - Defensive Midfield,Midfield
95431,Adama Guira (95431),Burkina Faso,Midfield - Central Midfield,Midfield
954508,Hichem Khoutri (954508),France  Algeria,Defender - Centre-Back,Defender
954597,Abu Al-Qasim Ayman Mohamed (954597),Sudan,Defender - Centre-Back,Defender
954585,Mohammed Berrabah (954585),France  Algeria,Defender - Left-Back,Defender
954617,Khalid Ali Ali (954617),Sudan,Defender - Centre-Back,Defender
95505,Chukwuemeka Ojiakor (95505),Ghana  Nigeria,Midfield,Midfield
955072,Vini Lontsi (955072),Cameroon,Midfield - Central Midfield,Midfield
955275,Victory Beniangba (955275),Nigeria,Attack - Centre-Forward,Attack
955253,Bastien Meupiyou (955253),France  Cameroon,Defender - Centre-Back,Defender
955264,Aymen Sadi (955264),France  Algeria,Defender - Right-Back,Defender
955354,Dan Sinaté (955354),Mali  France,Defender - Left-Back,Defender
955355,Arthur Tchaptchet (955355),France  Cameroon,Defender - Centre-Back,Defender
955359,Fodé Sylla (955359),France  Guinea,Midfield - Defensive Midfield,Midfield
955374,Damani Touré (955374),France  Mali,Attack - Right Winger,Attack
955382,Furkan Akyüz (955382),Türkiye,Goalkeeper,Goalkeeper
955427,Henry Camara (955427),Guinea  France,Attack - Centre-Forward,Attack
955446,Farès Bousnina (955446),Tunisia  France,Attack - Centre-Forward,Attack
955449,Alexi Koum (955449),France  Cameroon,Defender - Left-Back,Defender
955447,Willsem Boussaid (955447),France  Algeria,Attack - Right Winger,Attack
955873,Adli Mohamed (955873),United Arab Emirates  Bahrain,Goalkeeper,Goalkeeper
955803,Adil Hitouss (955803),France  Morocco,Attack - Right Winger,Attack
955932,Ahmet Özkaya (955932),Türkiye,Defender - Centre-Back,Defender
956096,Barış Gün (956096),Türkiye,Defender - Centre-Back,Defender
956095,Gökdeniz Karadeniz (956095),Türkiye,Midfield - Defensive Midfield,Midfield
956100,Kaan Efsun Yılmaz (956100),Türkiye,Attack - Centre-Forward,Attack
956094,Şahin Dik (956094),Türkiye,Defender - Left-Back,Defender
956101,Emre Nizam (956101),Türkiye,Attack - Left Winger,Attack
956102,Metin Caner Akbayrak (956102),Türkiye,Attack - Right Winger,Attack
95613,Ferhat Korkmaz (95613),Türkiye  Sweden,Defender - Centre-Back,Defender
956414,Enes Aydın (956414),Türkiye,Defender - Centre-Back,Defender
956885,Soydan Yücel (956885),Türkiye,Defender - Centre-Back,Defender
957322,Nabil El Basri (957322),Morocco  Belgium,Midfield - Central Midfield,Midfield
957295,Naj Razi (957295),Ireland  Algeria,Midfield - Attacking Midfield,Midfield
957466,Oriola Sunday (957466),Nigeria,Attack - Centre-Forward,Attack
957732,Kevin Shkurti (957732),Albania  Belgium,Midfield - Defensive Midfield,Midfield
958028,Khatab Bauobida (958028),Sudan  Qatar,Defender - Right-Back,Defender
958557,Mustafa Suat Erçetin (958557),Türkiye,Defender,Defender
958487,Walid Bouabdeli (958487),France  Algeria,Midfield - Attacking Midfield,Midfield
958558,Ahmet Gürdal (958558),Türkiye,Attack,Attack
958489,Nail Belaggoune (958489),France  Algeria,Midfield - Central Midfield,Midfield
958647,Ümit Akdağ (958647),Romania  Türkiye,Defender - Centre-Back,Defender
958628,Reza Mehboodi (958628),Iran  France,Goalkeeper,Goalkeeper
958649,Zinedin Smajlović (958649),Sweden  Bosnia-Herzegovina,Defender - Centre-Back,Defender
959188,Uriel Okebe (959188),France  Cameroon,Midfield - Defensive Midfield,Midfield
959250,Adolphe Raoul Beligha (959250),Cameroon,Attack,Attack
904144,Mirza Harambasic (904144),Bosnia-Herzegovina  United States,Goalkeeper,Goalkeeper
904603,Othmane Chraibi (904603),Morocco,Midfield - Defensive Midfield,Midfield
904974,Noel Aseko (904974),Germany  Equatorial Guinea,Midfield - Defensive Midfield,Midfield
905011,Ibrahim Maza (905011),Algeria  Germany,Midfield - Attacking Midfield,Midfield
905091,Adi Fisic (905091),Sweden  Bosnia-Herzegovina,Attack - Centre-Forward,Attack
905408,Mamadou Camara (905408),Senegal,Midfield - Central Midfield,Midfield
905830,Emirhan Adak (905830),Türkiye,Midfield - Central Midfield,Midfield
90592,Boualem Merrir (90592),France  Algeria,Midfield,Midfield
905948,Mohamed Bylel Zeggai (905948),Algeria  France,Midfield - Defensive Midfield,Midfield
905958,Kaïs Salah Bendriss (905958),Algeria  France,Defender - Centre-Back,Defender
905951,Djibril Ousmail (905951),Algeria  France,Midfield,Midfield
905952,Issam Bouaoune (905952),Algeria  France,Midfield - Attacking Midfield,Midfield
906206,Sofiane Barroug (906206),France  Morocco,Midfield - Attacking Midfield,Midfield
906213,Louis Flower (906213),England  Nigeria,Attack - Centre-Forward,Attack
906329,Roger Fernandes (906329),Portugal  Guinea-Bissau,Attack - Right Winger,Attack
906891,James Debayo (906891),England  Nigeria,Defender - Centre-Back,Defender
906571,İzzet Erdal (906571),Türkiye  Germany,Defender - Centre-Back,Defender
906899,Mohamed Kaba (906899),Mali,Attack - Centre-Forward,Attack
906629,Ahmet Elibol (906629),Türkiye,Goalkeeper,Goalkeeper
907087,Berkay Yilmaz (907087),Türkiye  Germany,Defender - Left-Back,Defender
907088,Leon Catak (907088),Germany  Bosnia-Herzegovina,Attack - Centre-Forward,Attack
907467,Semih Kara (907467),Türkiye  Germany,Defender - Left-Back,Defender
907483,Eliot Bujupi (907483),Kosovo  Germany,Attack - Centre-Forward,Attack
907267,Olivier Diedhiou (907267),France  Senegal,Midfield,Midfield
907494,Elton Krasniqi (907494),Kosovo,Attack - Centre-Forward,Attack
90772,Cem Ekinci (90772),Türkiye  Germany,Attack - Left Winger,Attack
907742,Demirhan Kumlu (907742),Germany  Türkiye,Attack,Attack
90782,Ismaël El Omari (90782),Belgium  Morocco,Attack - Centre-Forward,Attack
907875,Leon Zeqiraj (907875),Kosovo  Germany,Defender - Centre-Back,Defender
908121,Ali Aydın (908121),Türkiye  Germany,Goalkeeper,Goalkeeper
908022,Özcan Şahan (908022),Türkiye  France,Defender - Right-Back,Defender
90824,Donjet Shkodra (90824),Kosovo  Belgium,Midfield - Central Midfield,Midfield
908348,Emirhan Gürler (908348),Türkiye,Attack - Right Winger,Attack
90841,Fatih Kaldan (90841),Türkiye,Goalkeeper,Goalkeeper
908492,Amadou Konate (908492),Spain  Senegal,Attack - Right Winger,Attack
908676,Amath Cissé (908676),Senegal,Attack - Left Winger,Attack
908760,Cristian Shpendi (908760),Albania  Italy,Attack - Centre-Forward,Attack
908621,Nabil Aberdin (908621),Morocco  France,Defender - Centre-Back,Defender
908677,Landing Sagna (908677),Senegal,Attack - Centre-Forward,Attack
908816,Ayyuba Jambang (908816),England  The Gambia,Defender - Right-Back,Defender
908982,Barış Kalaycı (908982),Türkiye  Germany,Midfield - Attacking Midfield,Midfield
909138,Daniel Sosah (909138),Niger  Ghana,Attack - Centre-Forward,Attack
90935,Kerem Eryılmaz (90935),Türkiye,Midfield - Central Midfield,Midfield
90936,Murat Gürbüzerol (90936),Türkiye,Attack - Centre-Forward,Attack
909429,Ascel Essengue (909429),Cameroon,Defender - Centre-Back,Defender
90937,Yiğit İncedemir (90937),Türkiye,Midfield - Defensive Midfield,Midfield
90959,Musa Çağıran (90959),Türkiye,Midfield - Defensive Midfield,Midfield
9096,Marc Gouiffe à Goufan (9096),Cameroon,Midfield - Defensive Midfield,Midfield
90970,Kıvanç Karakaş (90970),Türkiye,Midfield - Central Midfield,Midfield
90975,Emre Özkurt (90975),Türkiye,Midfield - Right Midfield,Midfield
909848,Enes Koc (909848),Türkiye  Austria,Attack - Right Winger,Attack
90983,Rıdvan Şimşek (90983),Türkiye,Defender - Right-Back,Defender
91017,Engin Özdemir (91017),Germany  Türkiye,Attack - Right Winger,Attack
910192,Wilson Samaké (910192),Mali  France,Attack - Centre-Forward,Attack
910189,Mamadou Harouna Camara (910189),Mali,Attack - Centre-Forward,Attack
910399,Ramazan Irmak (910399),Türkiye,Defender,Defender
910400,Boubacar Keita (910400),Senegal,Midfield - Central Midfield,Midfield
91035,Rıdvan Koçak (91035),Türkiye,Defender - Right-Back,Defender
910582,Omar Megeed (910582),Egypt  Germany,Midfield - Attacking Midfield,Midfield
910614,Yassine Diouane (910614),Morocco,Defender - Right-Back,Defender
910864,Ilyes Ziani (910864),Morocco  Belgium,Midfield - Attacking Midfield,Midfield
910904,Yacine Chaib (910904),France  Algeria,Defender - Left-Back,Defender
91092,Emrah Bedir (91092),Türkiye,Attack - Centre-Forward,Attack
910905,Mamadou Sarr (910905),France  Senegal,Defender - Centre-Back,Defender
911128,Alessio Vrioni (911128),Albania  Italy,Attack - Left Winger,Attack
911232,Moses David Cobnan (911232),Nigeria,Attack - Right Winger,Attack
911328,Mohamed Kaba (911328),France  Guinea,Midfield - Central Midfield,Midfield
911487,Samba Koné (911487),Mali,Midfield - Central Midfield,Midfield
911482,Amin Boudri (911482),Sweden  Morocco,Midfield - Attacking Midfield,Midfield
911512,Malcom Musquet (911512),France  Mali,Defender - Left-Back,Defender
91154,Fevzi Özkan (91154),Türkiye,Midfield - Attacking Midfield,Midfield
911839,Hassan Usman (911839),Nigeria,Attack - Centre-Forward,Attack
911791,Salifo Caropitche (911791),Guinea-Bissau  Spain,Attack - Centre-Forward,Attack
911861,Tansu Yanık (911861),Türkiye,Defender,Defender
911889,Erkan Aslan (911889),Türkiye,Attack,Attack
911987,Farès Mehenni (911987),France  Algeria,Midfield - Attacking Midfield,Midfield
911991,Sidi Cissé (911991),France  Mali,Attack - Right Winger,Attack
911990,Ilyes Hamache (911990),France  Algeria,Attack - Left Winger,Attack
91225,Kim Ojo (91225),Nigeria,Attack - Centre-Forward,Attack
91230,Liridon Kalludra (91230),Sweden  Kosovo,Midfield - Attacking Midfield,Midfield
912850,Michael Udebuluzor (912850),Hongkong  Nigeria,Attack - Centre-Forward,Attack
912840,Valentin Hoti (912840),Kosovo,Midfield - Central Midfield,Midfield
912814,Abdullah Bilal Toplu (912814),Türkiye,Goalkeeper,Goalkeeper
913214,Noel Atom (913214),Germany  Cameroon,Defender - Centre-Back,Defender
913219,Amine Belhadj (913219),Belgium  Morocco,Defender - Centre-Back,Defender
913361,Soufiane Benjdida (913361),Morocco,Attack - Centre-Forward,Attack
913451,Kelvin Onuigwe (913451),Germany  Nigeria,Attack - Centre-Forward,Attack
913644,Zakary Lamgahez (913644),France  Morocco,Defender - Centre-Back,Defender
913660,Redouane Halhal (913660),Morocco  France,Defender - Centre-Back,Defender
91384,Adama François (91384),Senegal,Defender - Centre-Back,Defender
914251,Efe Taylan Altunkara (914251),Türkiye,Attack - Right Winger,Attack
914269,Nehemiah Oriola (914269),England  Nigeria,Attack - Left Winger,Attack
914708,Leart Halimi (914708),Kosovo  Germany,Attack - Centre-Forward,Attack
